index,accuracy,penalty
42879,4,0.075
42880,2,0.0375
42881,1,0.04375
42882,1,0.04375
42883,0,0.05
42884,1,0.04375
42885,0,0.05
42886,0,0.05
42887,1,0.05625
42888,1,0.04375
42889,0,0.05
42890,0,0.05
42891,1,0.05625
42892,0,0.05
42893,1,0.05625
42894,1,0.05625
42895,2,0.0625
42896,1,0.04375
42897,0,0.05
42898,0,0.05
42899,1,0.05625
42900,0,0.05
42901,1,0.05625
42902,1,0.05625
42903,2,0.0625
42904,0,0.05
42905,1,0.05625
42906,1,0.05625
42907,2,0.0625
42908,1,0.05625
42909,2,0.0625
42910,2,0.0625
42911,3,0.06875
42912,1,0.04375
42913,0,0.05
42914,0,0.05
42915,1,0.05625
42916,0,0.05
42917,1,0.05625
42918,1,0.05625
42919,2,0.0625
42920,0,0.05
42921,1,0.05625
42922,1,0.05625
42923,2,0.0625
42924,1,0.05625
42925,2,0.0625
42926,2,0.0625
42927,3,0.06875
42928,0,0.05
42929,1,0.05625
42930,1,0.05625
42931,2,0.0625
42932,1,0.05625
42933,2,0.0625
42934,2,0.0625
42935,3,0.06875
42936,1,0.05625
42937,2,0.0625
42938,2,0.0625
42939,3,0.06875
42940,2,0.0625
42941,3,0.06875
42942,3,0.06875
42943,4,0.075
42944,1,0.04375
42945,0,0.05
42946,0,0.05
42947,1,0.05625
42948,0,0.05
42949,1,0.05625
42950,1,0.05625
42951,2,0.0625
42952,0,0.05
42953,1,0.05625
42954,1,0.05625
42955,2,0.0625
42956,1,0.05625
42957,2,0.0625
42958,2,0.0625
42959,3,0.06875
42960,0,0.05
42961,1,0.05625
42962,1,0.05625
42963,2,0.0625
42964,1,0.05625
42965,2,0.0625
42966,2,0.0625
42967,3,0.06875
42968,1,0.05625
42969,2,0.0625
42970,2,0.0625
42971,3,0.06875
42972,2,0.0625
42973,3,0.06875
42974,3,0.06875
42975,4,0.075
42976,0,0.05
42977,1,0.05625
42978,1,0.05625
42979,2,0.0625
42980,1,0.05625
42981,2,0.0625
42982,2,0.0625
42983,3,0.06875
42984,1,0.05625
42985,2,0.0625
42986,2,0.0625
42987,3,0.06875
42988,2,0.0625
42989,3,0.06875
42990,3,0.06875
42991,4,0.075
42992,1,0.05625
42993,2,0.0625
42994,2,0.0625
42995,3,0.06875
42996,2,0.0625
42997,3,0.06875
42998,3,0.06875
42999,4,0.075
43000,2,0.0625
43001,3,0.06875
43002,3,0.06875
43003,4,0.075
43004,3,0.06875
43005,4,0.075
43006,4,0.075
43007,3,0.08125
43008,3,0.01875
43009,4,0.025
43010,4,0.025
43011,3,0.03125
43012,4,0.025
43013,3,0.03125
43014,3,0.03125
43015,2,0.0375
43016,4,0.025
43017,3,0.03125
43018,3,0.03125
43019,2,0.0375
43020,3,0.03125
43021,2,0.0375
43022,2,0.0375
43023,1,0.04375
43024,4,0.025
43025,3,0.03125
43026,3,0.03125
43027,2,0.0375
43028,3,0.03125
43029,2,0.0375
43030,2,0.0375
43031,1,0.04375
43032,3,0.03125
43033,2,0.0375
43034,2,0.0375
43035,1,0.04375
43036,2,0.0375
43037,1,0.04375
43038,1,0.04375
43039,0,0.05
43040,4,0.025
43041,3,0.03125
43042,3,0.03125
43043,2,0.0375
43044,3,0.03125
43045,2,0.0375
43046,2,0.0375
43047,1,0.04375
43048,3,0.03125
43049,2,0.0375
43050,2,0.0375
43051,1,0.04375
43052,2,0.0375
43053,1,0.04375
43054,1,0.04375
43055,0,0.05
43056,3,0.03125
43057,2,0.0375
43058,2,0.0375
43059,1,0.04375
43060,2,0.0375
43061,1,0.04375
43062,1,0.04375
43063,0,0.05
43064,2,0.0375
43065,1,0.04375
43066,1,0.04375
43067,0,0.05
43068,1,0.04375
43069,0,0.05
43070,0,0.05
43071,1,0.05625
43072,4,0.025
43073,3,0.03125
43074,3,0.03125
43075,2,0.0375
43076,3,0.03125
43077,2,0.0375
43078,2,0.0375
43079,1,0.04375
43080,3,0.03125
43081,2,0.0375
43082,2,0.0375
43083,1,0.04375
43084,2,0.0375
43085,1,0.04375
43086,1,0.04375
43087,0,0.05
43088,3,0.03125
43089,2,0.0375
43090,2,0.0375
43091,1,0.04375
43092,2,0.0375
43093,1,0.04375
43094,1,0.04375
43095,0,0.05
43096,2,0.0375
43097,1,0.04375
43098,1,0.04375
43099,0,0.05
43100,1,0.04375
43101,0,0.05
43102,0,0.05
43103,1,0.05625
43104,3,0.03125
43105,2,0.0375
43106,2,0.0375
43107,1,0.04375
43108,2,0.0375
43109,1,0.04375
43110,1,0.04375
43111,0,0.05
43112,2,0.0375
43113,1,0.04375
43114,1,0.04375
43115,0,0.05
43116,1,0.04375
43117,0,0.05
43118,0,0.05
43119,1,0.05625
43120,2,0.0375
43121,1,0.04375
43122,1,0.04375
43123,0,0.05
43124,1,0.04375
43125,0,0.05
43126,0,0.05
43127,1,0.05625
43128,1,0.04375
43129,0,0.05
43130,0,0.05
43131,1,0.05625
43132,0,0.05
43133,1,0.05625
43134,1,0.05625
43135,2,0.0625
43136,4,0.025
43137,3,0.03125
43138,3,0.03125
43139,2,0.0375
43140,3,0.03125
43141,2,0.0375
43142,2,0.0375
43143,1,0.04375
43144,3,0.03125
43145,2,0.0375
43146,2,0.0375
43147,1,0.04375
43148,2,0.0375
43149,1,0.04375
43150,1,0.04375
43151,0,0.05
43152,3,0.03125
43153,2,0.0375
43154,2,0.0375
43155,1,0.04375
43156,2,0.0375
43157,1,0.04375
43158,1,0.04375
43159,0,0.05
43160,2,0.0375
43161,1,0.04375
43162,1,0.04375
43163,0,0.05
43164,1,0.04375
43165,0,0.05
43166,0,0.05
43167,1,0.05625
43168,3,0.03125
43169,2,0.0375
43170,2,0.0375
43171,1,0.04375
43172,2,0.0375
43173,1,0.04375
43174,1,0.04375
43175,0,0.05
43176,2,0.0375
43177,1,0.04375
43178,1,0.04375
43179,0,0.05
43180,1,0.04375
43181,0,0.05
43182,0,0.05
43183,1,0.05625
43184,2,0.0375
43185,1,0.04375
43186,1,0.04375
43187,0,0.05
43188,1,0.04375
43189,0,0.05
43190,0,0.05
43191,1,0.05625
43192,1,0.04375
43193,0,0.05
43194,0,0.05
43195,1,0.05625
43196,0,0.05
43197,1,0.05625
43198,1,0.05625
43199,2,0.0625
43200,3,0.03125
43201,2,0.0375
43202,2,0.0375
43203,1,0.04375
43204,2,0.0375
43205,1,0.04375
43206,1,0.04375
43207,0,0.05
43208,2,0.0375
43209,1,0.04375
43210,1,0.04375
43211,0,0.05
43212,1,0.04375
43213,0,0.05
43214,0,0.05
43215,1,0.05625
43216,2,0.0375
43217,1,0.04375
43218,1,0.04375
43219,0,0.05
43220,1,0.04375
43221,0,0.05
43222,0,0.05
43223,1,0.05625
43224,1,0.04375
43225,0,0.05
43226,0,0.05
43227,1,0.05625
43228,0,0.05
43229,1,0.05625
43230,1,0.05625
43231,2,0.0625
43232,2,0.0375
43233,1,0.04375
43234,1,0.04375
43235,0,0.05
43236,1,0.04375
43237,0,0.05
43238,0,0.05
43239,1,0.05625
43240,1,0.04375
43241,0,0.05
43242,0,0.05
43243,1,0.05625
43244,0,0.05
43245,1,0.05625
43246,1,0.05625
43247,2,0.0625
43248,1,0.04375
43249,0,0.05
43250,0,0.05
43251,1,0.05625
43252,0,0.05
43253,1,0.05625
43254,1,0.05625
43255,2,0.0625
43256,0,0.05
43257,1,0.05625
43258,1,0.05625
43259,2,0.0625
43260,1,0.05625
43261,2,0.0625
43262,2,0.0625
43263,3,0.06875
43264,4,0.025
43265,3,0.03125
43266,3,0.03125
43267,2,0.0375
43268,3,0.03125
43269,2,0.0375
43270,2,0.0375
43271,1,0.04375
43272,3,0.03125
43273,2,0.0375
43274,2,0.0375
43275,1,0.04375
43276,2,0.0375
43277,1,0.04375
43278,1,0.04375
43279,0,0.05
43280,3,0.03125
43281,2,0.0375
43282,2,0.0375
43283,1,0.04375
43284,2,0.0375
43285,1,0.04375
43286,1,0.04375
43287,0,0.05
43288,2,0.0375
43289,1,0.04375
43290,1,0.04375
43291,0,0.05
43292,1,0.04375
43293,0,0.05
43294,0,0.05
43295,1,0.05625
43296,3,0.03125
43297,2,0.0375
43298,2,0.0375
43299,1,0.04375
43300,2,0.0375
43301,1,0.04375
43302,1,0.04375
43303,0,0.05
43304,2,0.0375
43305,1,0.04375
43306,1,0.04375
43307,0,0.05
43308,1,0.04375
43309,0,0.05
43310,0,0.05
43311,1,0.05625
43312,2,0.0375
43313,1,0.04375
43314,1,0.04375
43315,0,0.05
43316,1,0.04375
43317,0,0.05
43318,0,0.05
43319,1,0.05625
43320,1,0.04375
43321,0,0.05
43322,0,0.05
43323,1,0.05625
43324,0,0.05
43325,1,0.05625
43326,1,0.05625
43327,2,0.0625
43328,3,0.03125
43329,2,0.0375
43330,2,0.0375
43331,1,0.04375
43332,2,0.0375
43333,1,0.04375
43334,1,0.04375
43335,0,0.05
43336,2,0.0375
43337,1,0.04375
43338,1,0.04375
43339,0,0.05
43340,1,0.04375
43341,0,0.05
43342,0,0.05
43343,1,0.05625
43344,2,0.0375
43345,1,0.04375
43346,1,0.04375
43347,0,0.05
43348,1,0.04375
43349,0,0.05
43350,0,0.05
43351,1,0.05625
43352,1,0.04375
43353,0,0.05
43354,0,0.05
43355,1,0.05625
43356,0,0.05
43357,1,0.05625
43358,1,0.05625
43359,2,0.0625
43360,2,0.0375
43361,1,0.04375
43362,1,0.04375
43363,0,0.05
43364,1,0.04375
43365,0,0.05
43366,0,0.05
43367,1,0.05625
43368,1,0.04375
43369,0,0.05
43370,0,0.05
43371,1,0.05625
43372,0,0.05
43373,1,0.05625
43374,1,0.05625
43375,2,0.0625
43376,1,0.04375
43377,0,0.05
43378,0,0.05
43379,1,0.05625
43380,0,0.05
43381,1,0.05625
43382,1,0.05625
43383,2,0.0625
43384,0,0.05
43385,1,0.05625
43386,1,0.05625
43387,2,0.0625
43388,1,0.05625
43389,2,0.0625
43390,2,0.0625
43391,3,0.06875
43392,3,0.03125
43393,2,0.0375
43394,2,0.0375
43395,1,0.04375
43396,2,0.0375
43397,1,0.04375
43398,1,0.04375
43399,0,0.05
43400,2,0.0375
43401,1,0.04375
43402,1,0.04375
43403,0,0.05
43404,1,0.04375
43405,0,0.05
43406,0,0.05
43407,1,0.05625
43408,2,0.0375
43409,1,0.04375
43410,1,0.04375
43411,0,0.05
43412,1,0.04375
43413,0,0.05
43414,0,0.05
43415,1,0.05625
43416,1,0.04375
43417,0,0.05
43418,0,0.05
43419,1,0.05625
43420,0,0.05
43421,1,0.05625
43422,1,0.05625
43423,2,0.0625
43424,2,0.0375
43425,1,0.04375
43426,1,0.04375
43427,0,0.05
43428,1,0.04375
43429,0,0.05
43430,0,0.05
43431,1,0.05625
43432,1,0.04375
43433,0,0.05
43434,0,0.05
43435,1,0.05625
43436,0,0.05
43437,1,0.05625
43438,1,0.05625
43439,2,0.0625
43440,1,0.04375
43441,0,0.05
43442,0,0.05
43443,1,0.05625
43444,0,0.05
43445,1,0.05625
43446,1,0.05625
43447,2,0.0625
43448,0,0.05
43449,1,0.05625
43450,1,0.05625
43451,2,0.0625
43452,1,0.05625
43453,2,0.0625
43454,2,0.0625
43455,3,0.06875
43456,2,0.0375
43457,1,0.04375
43458,1,0.04375
43459,0,0.05
43460,1,0.04375
43461,0,0.05
43462,0,0.05
43463,1,0.05625
43464,1,0.04375
43465,0,0.05
43466,0,0.05
43467,1,0.05625
43468,0,0.05
43469,1,0.05625
43470,1,0.05625
43471,2,0.0625
43472,1,0.04375
43473,0,0.05
43474,0,0.05
43475,1,0.05625
43476,0,0.05
43477,1,0.05625
43478,1,0.05625
43479,2,0.0625
43480,0,0.05
43481,1,0.05625
43482,1,0.05625
43483,2,0.0625
43484,1,0.05625
43485,2,0.0625
43486,2,0.0625
43487,3,0.06875
43488,1,0.04375
43489,0,0.05
43490,0,0.05
43491,1,0.05625
43492,0,0.05
43493,1,0.05625
43494,1,0.05625
43495,2,0.0625
43496,0,0.05
43497,1,0.05625
43498,1,0.05625
43499,2,0.0625
43500,1,0.05625
43501,2,0.0625
43502,2,0.0625
43503,3,0.06875
43504,0,0.05
43505,1,0.05625
43506,1,0.05625
43507,2,0.0625
43508,1,0.05625
43509,2,0.0625
43510,2,0.0625
43511,3,0.06875
43512,1,0.05625
43513,2,0.0625
43514,2,0.0625
43515,3,0.06875
43516,2,0.0625
43517,3,0.06875
43518,3,0.06875
43519,4,0.075
43520,4,0.025
43521,3,0.03125
43522,3,0.03125
43523,2,0.0375
43524,3,0.03125
43525,2,0.0375
43526,2,0.0375
43527,1,0.04375
43528,3,0.03125
43529,2,0.0375
43530,2,0.0375
43531,1,0.04375
43532,2,0.0375
43533,1,0.04375
43534,1,0.04375
43535,0,0.05
43536,3,0.03125
43537,2,0.0375
43538,2,0.0375
43539,1,0.04375
43540,2,0.0375
43541,1,0.04375
43542,1,0.04375
43543,0,0.05
43544,2,0.0375
43545,1,0.04375
43546,1,0.04375
43547,0,0.05
43548,1,0.04375
43549,0,0.05
43550,0,0.05
43551,1,0.05625
43552,3,0.03125
43553,2,0.0375
43554,2,0.0375
43555,1,0.04375
43556,2,0.0375
43557,1,0.04375
43558,1,0.04375
43559,0,0.05
43560,2,0.0375
43561,1,0.04375
43562,1,0.04375
43563,0,0.05
43564,1,0.04375
43565,0,0.05
43566,0,0.05
43567,1,0.05625
43568,2,0.0375
43569,1,0.04375
43570,1,0.04375
43571,0,0.05
43572,1,0.04375
43573,0,0.05
43574,0,0.05
43575,1,0.05625
43576,1,0.04375
43577,0,0.05
43578,0,0.05
43579,1,0.05625
43580,0,0.05
43581,1,0.05625
43582,1,0.05625
43583,2,0.0625
43584,3,0.03125
43585,2,0.0375
43586,2,0.0375
43587,1,0.04375
43588,2,0.0375
43589,1,0.04375
43590,1,0.04375
43591,0,0.05
43592,2,0.0375
43593,1,0.04375
43594,1,0.04375
43595,0,0.05
43596,1,0.04375
43597,0,0.05
43598,0,0.05
43599,1,0.05625
43600,2,0.0375
43601,1,0.04375
43602,1,0.04375
43603,0,0.05
43604,1,0.04375
43605,0,0.05
43606,0,0.05
43607,1,0.05625
43608,1,0.04375
43609,0,0.05
43610,0,0.05
43611,1,0.05625
43612,0,0.05
43613,1,0.05625
43614,1,0.05625
43615,2,0.0625
43616,2,0.0375
43617,1,0.04375
43618,1,0.04375
43619,0,0.05
43620,1,0.04375
43621,0,0.05
43622,0,0.05
43623,1,0.05625
43624,1,0.04375
43625,0,0.05
43626,0,0.05
43627,1,0.05625
43628,0,0.05
43629,1,0.05625
43630,1,0.05625
43631,2,0.0625
43632,1,0.04375
43633,0,0.05
43634,0,0.05
43635,1,0.05625
43636,0,0.05
43637,1,0.05625
43638,1,0.05625
43639,2,0.0625
43640,0,0.05
43641,1,0.05625
43642,1,0.05625
43643,2,0.0625
43644,1,0.05625
43645,2,0.0625
43646,2,0.0625
43647,3,0.06875
43648,3,0.03125
43649,2,0.0375
43650,2,0.0375
43651,1,0.04375
43652,2,0.0375
43653,1,0.04375
43654,1,0.04375
43655,0,0.05
43656,2,0.0375
43657,1,0.04375
43658,1,0.04375
43659,0,0.05
43660,1,0.04375
43661,0,0.05
43662,0,0.05
43663,1,0.05625
43664,2,0.0375
43665,1,0.04375
43666,1,0.04375
43667,0,0.05
43668,1,0.04375
43669,0,0.05
43670,0,0.05
43671,1,0.05625
43672,1,0.04375
43673,0,0.05
43674,0,0.05
43675,1,0.05625
43676,0,0.05
43677,1,0.05625
43678,1,0.05625
43679,2,0.0625
43680,2,0.0375
43681,1,0.04375
43682,1,0.04375
43683,0,0.05
43684,1,0.04375
43685,0,0.05
43686,0,0.05
43687,1,0.05625
43688,1,0.04375
43689,0,0.05
43690,0,0.05
43691,1,0.05625
43692,0,0.05
43693,1,0.05625
43694,1,0.05625
43695,2,0.0625
43696,1,0.04375
43697,0,0.05
43698,0,0.05
43699,1,0.05625
43700,0,0.05
43701,1,0.05625
43702,1,0.05625
43703,2,0.0625
43704,0,0.05
43705,1,0.05625
43706,1,0.05625
43707,2,0.0625
43708,1,0.05625
43709,2,0.0625
43710,2,0.0625
43711,3,0.06875
43712,2,0.0375
43713,1,0.04375
43714,1,0.04375
43715,0,0.05
43716,1,0.04375
43717,0,0.05
43718,0,0.05
43719,1,0.05625
43720,1,0.04375
43721,0,0.05
43722,0,0.05
43723,1,0.05625
43724,0,0.05
43725,1,0.05625
43726,1,0.05625
43727,2,0.0625
43728,1,0.04375
43729,0,0.05
43730,0,0.05
43731,1,0.05625
43732,0,0.05
43733,1,0.05625
43734,1,0.05625
43735,2,0.0625
43736,0,0.05
43737,1,0.05625
43738,1,0.05625
43739,2,0.0625
43740,1,0.05625
43741,2,0.0625
43742,2,0.0625
43743,3,0.06875
43744,1,0.04375
43745,0,0.05
43746,0,0.05
43747,1,0.05625
43748,0,0.05
43749,1,0.05625
43750,1,0.05625
43751,2,0.0625
43752,0,0.05
43753,1,0.05625
43754,1,0.05625
43755,2,0.0625
43756,1,0.05625
43757,2,0.0625
43758,2,0.0625
43759,3,0.06875
43760,0,0.05
43761,1,0.05625
43762,1,0.05625
43763,2,0.0625
43764,1,0.05625
43765,2,0.0625
43766,2,0.0625
43767,3,0.06875
43768,1,0.05625
43769,2,0.0625
43770,2,0.0625
43771,3,0.06875
43772,2,0.0625
43773,3,0.06875
43774,3,0.06875
43775,4,0.075
43776,3,0.03125
43777,2,0.0375
43778,2,0.0375
43779,1,0.04375
43780,2,0.0375
43781,1,0.04375
43782,1,0.04375
43783,0,0.05
43784,2,0.0375
43785,1,0.04375
43786,1,0.04375
43787,0,0.05
43788,1,0.04375
43789,0,0.05
43790,0,0.05
43791,1,0.05625
43792,2,0.0375
43793,1,0.04375
43794,1,0.04375
43795,0,0.05
43796,1,0.04375
43797,0,0.05
43798,0,0.05
43799,1,0.05625
43800,1,0.04375
43801,0,0.05
43802,0,0.05
43803,1,0.05625
43804,0,0.05
43805,1,0.05625
43806,1,0.05625
43807,2,0.0625
43808,2,0.0375
43809,1,0.04375
43810,1,0.04375
43811,0,0.05
43812,1,0.04375
43813,0,0.05
43814,0,0.05
43815,1,0.05625
43816,1,0.04375
43817,0,0.05
43818,0,0.05
43819,1,0.05625
43820,0,0.05
43821,1,0.05625
43822,1,0.05625
43823,2,0.0625
43824,1,0.04375
43825,0,0.05
43826,0,0.05
43827,1,0.05625
43828,0,0.05
43829,1,0.05625
43830,1,0.05625
43831,2,0.0625
43832,0,0.05
43833,1,0.05625
43834,1,0.05625
43835,2,0.0625
43836,1,0.05625
43837,2,0.0625
43838,2,0.0625
43839,3,0.06875
43840,2,0.0375
43841,1,0.04375
43842,1,0.04375
43843,0,0.05
43844,1,0.04375
43845,0,0.05
43846,0,0.05
43847,1,0.05625
43848,1,0.04375
43849,0,0.05
43850,0,0.05
43851,1,0.05625
43852,0,0.05
43853,1,0.05625
43854,1,0.05625
43855,2,0.0625
43856,1,0.04375
43857,0,0.05
43858,0,0.05
43859,1,0.05625
43860,0,0.05
43861,1,0.05625
43862,1,0.05625
43863,2,0.0625
43864,0,0.05
43865,1,0.05625
43866,1,0.05625
43867,2,0.0625
43868,1,0.05625
43869,2,0.0625
43870,2,0.0625
43871,3,0.06875
43872,1,0.04375
43873,0,0.05
43874,0,0.05
43875,1,0.05625
43876,0,0.05
43877,1,0.05625
43878,1,0.05625
43879,2,0.0625
43880,0,0.05
43881,1,0.05625
43882,1,0.05625
43883,2,0.0625
43884,1,0.05625
43885,2,0.0625
43886,2,0.0625
43887,3,0.06875
43888,0,0.05
43889,1,0.05625
43890,1,0.05625
43891,2,0.0625
43892,1,0.05625
43893,2,0.0625
43894,2,0.0625
43895,3,0.06875
43896,1,0.05625
43897,2,0.0625
43898,2,0.0625
43899,3,0.06875
43900,2,0.0625
43901,3,0.06875
43902,3,0.06875
43903,4,0.075
43904,2,0.0375
43905,1,0.04375
43906,1,0.04375
43907,0,0.05
43908,1,0.04375
43909,0,0.05
43910,0,0.05
43911,1,0.05625
43912,1,0.04375
43913,0,0.05
43914,0,0.05
43915,1,0.05625
43916,0,0.05
43917,1,0.05625
43918,1,0.05625
43919,2,0.0625
43920,1,0.04375
43921,0,0.05
43922,0,0.05
43923,1,0.05625
43924,0,0.05
43925,1,0.05625
43926,1,0.05625
43927,2,0.0625
43928,0,0.05
43929,1,0.05625
43930,1,0.05625
43931,2,0.0625
43932,1,0.05625
43933,2,0.0625
43934,2,0.0625
43935,3,0.06875
43936,1,0.04375
43937,0,0.05
43938,0,0.05
43939,1,0.05625
43940,0,0.05
43941,1,0.05625
43942,1,0.05625
43943,2,0.0625
43944,0,0.05
43945,1,0.05625
43946,1,0.05625
43947,2,0.0625
43948,1,0.05625
43949,2,0.0625
43950,2,0.0625
43951,3,0.06875
43952,0,0.05
43953,1,0.05625
43954,1,0.05625
43955,2,0.0625
43956,1,0.05625
43957,2,0.0625
43958,2,0.0625
43959,3,0.06875
43960,1,0.05625
43961,2,0.0625
43962,2,0.0625
43963,3,0.06875
43964,2,0.0625
43965,3,0.06875
43966,3,0.06875
43967,4,0.075
43968,1,0.04375
43969,0,0.05
43970,0,0.05
43971,1,0.05625
43972,0,0.05
43973,1,0.05625
43974,1,0.05625
43975,2,0.0625
43976,0,0.05
43977,1,0.05625
43978,1,0.05625
43979,2,0.0625
43980,1,0.05625
43981,2,0.0625
43982,2,0.0625
43983,3,0.06875
43984,0,0.05
43985,1,0.05625
43986,1,0.05625
43987,2,0.0625
43988,1,0.05625
43989,2,0.0625
43990,2,0.0625
43991,3,0.06875
43992,1,0.05625
43993,2,0.0625
43994,2,0.0625
43995,3,0.06875
43996,2,0.0625
43997,3,0.06875
43998,3,0.06875
43999,4,0.075
44000,0,0.05
44001,1,0.05625
44002,1,0.05625
44003,2,0.0625
44004,1,0.05625
44005,2,0.0625
44006,2,0.0625
44007,3,0.06875
44008,1,0.05625
44009,2,0.0625
44010,2,0.0625
44011,3,0.06875
44012,2,0.0625
44013,3,0.06875
44014,3,0.06875
44015,4,0.075
44016,1,0.05625
44017,2,0.0625
44018,2,0.0625
44019,3,0.06875
44020,2,0.0625
44021,3,0.06875
44022,3,0.06875
44023,4,0.075
44024,2,0.0625
44025,3,0.06875
44026,3,0.06875
44027,4,0.075
44028,3,0.06875
44029,4,0.075
44030,4,0.075
44031,3,0.08125
44032,4,0.025
44033,3,0.03125
44034,3,0.03125
44035,2,0.0375
44036,3,0.03125
44037,2,0.0375
44038,2,0.0375
44039,1,0.04375
44040,3,0.03125
44041,2,0.0375
44042,2,0.0375
44043,1,0.04375
44044,2,0.0375
44045,1,0.04375
44046,1,0.04375
44047,0,0.05
44048,3,0.03125
44049,2,0.0375
44050,2,0.0375
44051,1,0.04375
44052,2,0.0375
44053,1,0.04375
44054,1,0.04375
44055,0,0.05
44056,2,0.0375
44057,1,0.04375
44058,1,0.04375
44059,0,0.05
44060,1,0.04375
44061,0,0.05
44062,0,0.05
44063,1,0.05625
44064,3,0.03125
44065,2,0.0375
44066,2,0.0375
44067,1,0.04375
44068,2,0.0375
44069,1,0.04375
44070,1,0.04375
44071,0,0.05
44072,2,0.0375
44073,1,0.04375
44074,1,0.04375
44075,0,0.05
44076,1,0.04375
44077,0,0.05
44078,0,0.05
44079,1,0.05625
44080,2,0.0375
44081,1,0.04375
44082,1,0.04375
44083,0,0.05
44084,1,0.04375
44085,0,0.05
44086,0,0.05
44087,1,0.05625
44088,1,0.04375
44089,0,0.05
44090,0,0.05
44091,1,0.05625
44092,0,0.05
44093,1,0.05625
44094,1,0.05625
44095,2,0.0625
44096,3,0.03125
44097,2,0.0375
44098,2,0.0375
44099,1,0.04375
44100,2,0.0375
44101,1,0.04375
44102,1,0.04375
44103,0,0.05
44104,2,0.0375
44105,1,0.04375
44106,1,0.04375
44107,0,0.05
44108,1,0.04375
44109,0,0.05
44110,0,0.05
44111,1,0.05625
44112,2,0.0375
44113,1,0.04375
44114,1,0.04375
44115,0,0.05
44116,1,0.04375
44117,0,0.05
44118,0,0.05
44119,1,0.05625
44120,1,0.04375
44121,0,0.05
44122,0,0.05
44123,1,0.05625
44124,0,0.05
44125,1,0.05625
44126,1,0.05625
44127,2,0.0625
44128,2,0.0375
44129,1,0.04375
44130,1,0.04375
44131,0,0.05
44132,1,0.04375
44133,0,0.05
44134,0,0.05
44135,1,0.05625
44136,1,0.04375
44137,0,0.05
44138,0,0.05
44139,1,0.05625
44140,0,0.05
44141,1,0.05625
44142,1,0.05625
44143,2,0.0625
44144,1,0.04375
44145,0,0.05
44146,0,0.05
44147,1,0.05625
44148,0,0.05
44149,1,0.05625
44150,1,0.05625
44151,2,0.0625
44152,0,0.05
44153,1,0.05625
44154,1,0.05625
44155,2,0.0625
44156,1,0.05625
44157,2,0.0625
44158,2,0.0625
44159,3,0.06875
44160,3,0.03125
44161,2,0.0375
44162,2,0.0375
44163,1,0.04375
44164,2,0.0375
44165,1,0.04375
44166,1,0.04375
44167,0,0.05
44168,2,0.0375
44169,1,0.04375
44170,1,0.04375
44171,0,0.05
44172,1,0.04375
44173,0,0.05
44174,0,0.05
44175,1,0.05625
44176,2,0.0375
44177,1,0.04375
44178,1,0.04375
44179,0,0.05
44180,1,0.04375
44181,0,0.05
44182,0,0.05
44183,1,0.05625
44184,1,0.04375
44185,0,0.05
44186,0,0.05
44187,1,0.05625
44188,0,0.05
44189,1,0.05625
44190,1,0.05625
44191,2,0.0625
44192,2,0.0375
44193,1,0.04375
44194,1,0.04375
44195,0,0.05
44196,1,0.04375
44197,0,0.05
44198,0,0.05
44199,1,0.05625
44200,1,0.04375
44201,0,0.05
44202,0,0.05
44203,1,0.05625
44204,0,0.05
44205,1,0.05625
44206,1,0.05625
44207,2,0.0625
44208,1,0.04375
44209,0,0.05
44210,0,0.05
44211,1,0.05625
44212,0,0.05
44213,1,0.05625
44214,1,0.05625
44215,2,0.0625
44216,0,0.05
44217,1,0.05625
44218,1,0.05625
44219,2,0.0625
44220,1,0.05625
44221,2,0.0625
44222,2,0.0625
44223,3,0.06875
44224,2,0.0375
44225,1,0.04375
44226,1,0.04375
44227,0,0.05
44228,1,0.04375
44229,0,0.05
44230,0,0.05
44231,1,0.05625
44232,1,0.04375
44233,0,0.05
44234,0,0.05
44235,1,0.05625
44236,0,0.05
44237,1,0.05625
44238,1,0.05625
44239,2,0.0625
44240,1,0.04375
44241,0,0.05
44242,0,0.05
44243,1,0.05625
44244,0,0.05
44245,1,0.05625
44246,1,0.05625
44247,2,0.0625
44248,0,0.05
44249,1,0.05625
44250,1,0.05625
44251,2,0.0625
44252,1,0.05625
44253,2,0.0625
44254,2,0.0625
44255,3,0.06875
44256,1,0.04375
44257,0,0.05
44258,0,0.05
44259,1,0.05625
44260,0,0.05
44261,1,0.05625
44262,1,0.05625
44263,2,0.0625
44264,0,0.05
44265,1,0.05625
44266,1,0.05625
44267,2,0.0625
44268,1,0.05625
44269,2,0.0625
44270,2,0.0625
44271,3,0.06875
44272,0,0.05
44273,1,0.05625
44274,1,0.05625
44275,2,0.0625
44276,1,0.05625
44277,2,0.0625
44278,2,0.0625
44279,3,0.06875
44280,1,0.05625
44281,2,0.0625
44282,2,0.0625
44283,3,0.06875
44284,2,0.0625
44285,3,0.06875
44286,3,0.06875
44287,4,0.075
44288,3,0.03125
44289,2,0.0375
44290,2,0.0375
44291,1,0.04375
44292,2,0.0375
44293,1,0.04375
44294,1,0.04375
44295,0,0.05
44296,2,0.0375
44297,1,0.04375
44298,1,0.04375
44299,0,0.05
44300,1,0.04375
44301,0,0.05
44302,0,0.05
44303,1,0.05625
44304,2,0.0375
44305,1,0.04375
44306,1,0.04375
44307,0,0.05
44308,1,0.04375
44309,0,0.05
44310,0,0.05
44311,1,0.05625
44312,1,0.04375
44313,0,0.05
44314,0,0.05
44315,1,0.05625
